# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-3.032260,3.645589,7.000000,0.199185,21.949419,0.015344,3.108757,-6.878851
-3.132055,3.648940,6.901179,0.201756,22.049189,0.019559,3.108881,-7.170034
-3.231878,3.652275,6.796617,0.204998,22.148960,0.024218,3.109061,-6.870515
-3.331730,3.655588,6.694862,0.208969,22.248730,0.029344,3.109295,-6.565250
-3.431608,3.658873,6.596137,0.213727,22.348500,0.034962,3.109584,-6.255272
-3.531511,3.662125,6.500655,0.219328,22.448270,0.041073,3.109951,-5.943620
-3.631441,3.665338,6.408589,0.225828,22.548040,0.047640,3.110436,-5.633190
-3.731395,3.668509,6.320073,0.233283,22.647810,0.054624,3.111106,-5.327324
-3.831373,3.671631,6.235188,0.241747,22.747580,0.061956,3.112101,-5.029189
-3.931373,3.674700,6.153963,0.251275,22.847350,0.069572,3.113573,-4.739939
-4.031394,3.677713,6.076401,0.261920,22.947120,0.077422,3.115652,-4.460289
-4.131434,3.680664,6.002486,0.273735,23.046890,0.085466,3.118451,-4.193192
-4.231495,3.683551,5.932145,0.286770,23.146660,0.093660,3.122086,-3.944793
-4.331636,3.686369,5.865148,0.301080,23.246430,0.101962,3.126674,-3.697074
-4.432128,3.689077,5.801434,0.316718,23.346201,0.110339,3.132332,-3.475957
-4.533007,3.691598,5.740655,0.333675,23.445971,0.118779,3.139177,-3.258017
-4.634795,3.693818,5.682579,0.352000,23.545741,0.127255,3.147320,-3.035190
-4.737864,3.695488,5.627251,0.371610,23.645511,0.135747,3.156881,-2.816000
-4.842156,3.696315,5.574815,0.392322,23.745281,0.144236,3.167967,-2.611240
-4.947410,3.696042,5.525294,0.413936,23.845051,0.152697,3.180693,-2.415357
-5.053587,3.694440,5.478677,0.436324,23.944821,0.161100,3.195174,-2.225213
-5.160701,3.691269,5.434979,0.459368,24.044591,0.169418,3.211522,-2.041904
-5.268713,3.686283,5.394203,0.482933,24.144361,0.177628,3.229857,-1.863837
-5.377616,3.679221,5.356362,0.506890,24.244131,0.185683,3.250316,-1.692718
-5.487333,3.669822,5.321449,0.531090,24.343901,0.193528,3.272949,-1.529222
-5.597772,3.657819,5.289429,0.555379,24.443672,0.201151,3.297653,-1.368882
-5.708942,3.642924,5.260321,0.579632,24.543442,0.208518,3.324325,-1.215429
-5.820656,3.624861,5.234108,0.603669,24.643212,0.215605,3.352738,-1.066265
-5.932845,3.603328,5.210785,0.627340,24.742982,0.222389,3.382669,-0.920403
-6.045389,3.578013,5.190369,0.650490,24.842752,0.228857,3.413951,-0.778275
-6.158090,3.548606,5.172875,0.672941,24.942522,0.234995,3.446444,-0.638491
-6.270812,3.514762,5.158327,0.694520,25.042292,0.240789,3.480010,-0.497661
-6.383415,3.476086,5.146828,0.715044,25.142062,0.246229,3.514511,-0.355422
-6.495285,3.432347,5.138526,0.734216,25.241832,0.251311,3.549818,-0.215720
-6.713204,3.330457,5.131770,0.772440,25.341602,0.260390,3.622338,-0.058456
-6.818374,3.272733,5.130404,0.787272,25.441372,0.264410,3.659302,-0.058417
-6.920573,3.210925,5.129044,0.800727,25.541143,0.268074,3.696575,-0.058409
-7.019709,3.145305,5.127689,0.812992,25.640913,0.271349,3.734035,-0.058404
-7.115758,3.076092,5.126341,0.824206,25.740683,0.274221,3.771553,-0.058366
-7.208707,3.003489,5.124998,0.834453,25.840453,0.276676,3.809011,-0.058360
-7.298499,2.927724,5.123660,0.843818,25.940223,0.278693,3.846287,-0.058335
-7.468601,2.767440,5.120998,0.862890,26.039993,0.281360,3.919470,-0.058298
-7.548889,2.683284,5.119674,0.870178,26.139763,0.282030,3.955123,-0.058275
-7.626002,2.596673,5.118354,0.876748,26.239533,0.282303,3.990057,-0.058257
-7.699939,2.507764,5.117037,0.882634,26.339303,0.282227,4.024291,-0.058233
-7.770709,2.416702,5.115725,0.887871,26.439073,0.281867,4.057865,-0.058218
-7.838317,2.323631,5.114415,0.892492,26.538843,0.281260,4.090833,-0.058198
-7.902779,2.228674,5.113109,0.896526,26.638613,0.280446,4.123239,-0.058179
-8.022313,2.033581,5.110505,0.904474,26.738384,0.278360,4.186521,-0.058147
-8.077421,1.933632,5.109206,0.907227,26.838154,0.277147,4.217475,-0.058137
-8.129426,1.832223,5.107909,0.909488,26.937924,0.275797,4.248023,-0.058121
-8.178336,1.729430,5.106614,0.911280,27.037694,0.274342,4.278198,-0.058075
-8.224155,1.625336,5.105320,0.912624,27.137464,0.272786,4.308034,-0.058068
-8.266860,1.520073,5.104028,0.913537,27.237234,0.271148,4.337565,-0.058031
-8.342955,1.306338,5.101448,0.914499,27.337004,0.267772,4.395828,-0.057992
-8.376337,1.198067,5.100160,0.914602,27.436774,0.266106,4.424621,-0.057991
-8.406615,1.088959,5.098872,0.914354,27.536544,0.264502,4.453227,-0.026075
-8.433778,0.979138,5.098294,0.913773,27.636314,0.263011,4.481675,0.027263
-8.457839,0.868644,5.098898,0.912875,27.736084,0.261697,4.509982,0.068896
-8.478793,0.757583,5.100425,0.911675,27.835855,0.260571,4.538177,-0.036225
-8.496641,0.646033,5.099623,0.910188,27.935625,0.259662,4.566277,-0.244671
-8.523023,0.421764,5.087685,0.906058,28.035395,0.258505,4.622261,-0.340445
-8.531555,0.309199,5.080125,0.904162,28.135165,0.258250,4.650182,-0.384544
-8.536981,0.196458,5.071574,0.902035,28.234935,0.258207,4.678087,-0.426057
-8.539297,0.083614,5.062084,0.899687,28.334705,0.258375,4.705998,-0.464495
-8.538502,-0.029279,5.051714,0.897129,28.434475,0.258753,-1.549253,-0.500334
-8.534591,-0.142099,5.040521,0.894373,28.534245,0.259343,-1.521263,-0.532582
-8.527558,-0.254822,5.028573,0.891424,28.634015,0.260141,-1.493203,-0.561587
-8.517398,-0.367342,5.015940,0.888292,28.733785,0.261154,-1.465044,-0.587002
-8.487675,-0.591462,4.988913,0.880900,28.833555,0.263820,-1.408337,-0.620168
-8.468105,-0.702883,4.974831,0.877665,28.933326,0.265482,-1.379739,-0.620029
-8.445376,-0.813816,4.960697,0.874284,29.033096,0.267358,-1.350950,-0.609673
-8.419481,-0.924153,4.946749,0.870765,29.132866,0.269458,-1.321938,-0.592468
-8.390406,-1.033812,4.933142,0.867117,29.232636,0.271758,-1.292677,-0.567545
-8.358127,-1.142734,4.920055,0.863343,29.332406,0.274248,-1.263146,-0.535839
-8.322645,-1.250773,4.907655,0.859449,29.432176,0.276909,-1.233312,-0.497554
-8.283928,-1.357881,4.896095,0.855438,29.531946,0.279686,-1.203152,-0.452733
-8.196756,-1.568833,4.876119,0.846298,29.631716,0.285507,-1.141736,-0.346795
-8.148265,-1.672482,4.867974,0.842437,29.731486,0.288460,-1.110422,-0.285927
-8.096500,-1.774739,4.861237,0.838495,29.831256,0.291417,-1.078662,-0.220451
-8.041430,-1.875521,4.856027,0.834469,29.931026,0.294324,-1.046420,-0.149337
-7.983047,-1.974696,4.852486,0.830363,30.030796,0.297194,-1.013672,-0.072845
-7.921348,-2.072124,4.850755,0.826174,30.130567,0.299992,-0.980376,-0.052587
-7.856317,-2.167686,4.849501,0.821903,30.230337,0.302708,-0.946502,-0.052568
-7.787955,-2.261231,4.848245,0.817547,30.330107,0.305358,-0.912016,-0.052551
-7.641224,-2.441689,4.845724,0.807842,30.429877,0.310316,-0.841013,-0.052503
-7.562860,-2.528288,4.844458,0.803848,30.529647,0.312608,-0.804413,-0.052501
-7.481184,-2.612235,4.843189,0.799795,30.629417,0.314716,-0.767010,-0.052464
-7.396185,-2.693378,4.841916,0.795678,30.729187,0.316638,-0.728778,-0.052455
-7.307910,-2.771503,4.840638,0.791493,30.828957,0.318310,-0.689649,-0.052449
-7.216371,-2.846430,4.839356,0.787234,30.928727,0.319716,-0.649690,-0.052402
-7.121578,-2.917968,4.838070,0.782890,31.028497,0.320824,-0.608885,-0.052439
-6.922461,-3.049939,4.835481,0.772975,31.128267,0.322036,-0.525147,-0.052382
-6.818219,-3.109912,4.834178,0.769187,31.228038,0.322119,-0.482410,-0.052393
-6.710941,-3.165534,4.832868,0.765321,31.327808,0.321843,-0.439301,-0.052303
-6.600662,-3.216552,4.831553,0.761293,31.427578,0.321215,-0.395929,-0.052338
-6.487649,-3.262610,4.830231,0.757056,31.527348,0.320215,-0.352374,-0.052113
-6.371928,-3.303461,4.828907,0.752494,31.627118,0.318852,-0.308794,-0.052099
-6.254151,-3.338720,4.827580,0.747514,31.726888,0.317124,-0.265251,-0.051914
-6.013722,-3.391761,4.824937,0.734712,31.826658,0.312544,-0.178780,-0.051729
-5.892483,-3.409341,4.823623,0.728726,31.926428,0.309688,-0.136044,-0.051489
-5.770961,-3.421105,4.822320,0.722075,32.026198,0.306444,-0.093824,-0.051534
-5.649938,-3.427222,4.821025,0.714844,32.125968,0.302814,-0.052205,0.013396
-5.529645,-3.427984,4.821359,0.707083,32.225738,0.298775,-0.011302,0.131133
-5.410181,-3.423674,4.824609,0.698844,32.325508,0.294323,0.028734,0.248748
-5.291952,-3.414592,4.830719,0.690207,32.425279,0.289448,0.067817,0.367313
-5.174872,-3.401006,4.839673,0.681206,32.525049,0.284125,0.105760,0.488340
-5.059216,-3.383210,4.851466,0.671900,32.624819,0.278376,0.142470,0.611863
