# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-4.761465,-0.935731,5.458731,0.000000,27.469530,0.130594,-1.673674,3.044048
-4.662037,-0.945349,5.514152,0.000000,27.569420,0.126060,-1.660858,3.149409
-4.562513,-0.953713,5.570912,0.000000,27.669309,0.121698,-1.648486,3.251103
-4.462855,-0.960868,5.628904,0.000000,27.769198,0.117351,-1.636543,3.355267
-4.363172,-0.966852,5.688134,0.000000,27.869087,0.113741,-1.625008,3.433434
-4.263394,-0.971704,5.748112,0.000000,27.968976,0.110212,-1.613822,3.511340
-4.163572,-0.975457,5.808811,0.000000,28.068866,0.106802,-1.602986,3.587480
-4.063731,-0.978144,5.870178,0.000000,28.168755,0.103531,-1.592482,3.660891
-3.963827,-0.979799,5.932146,0.000000,28.268644,0.100283,-1.582300,3.736319
-3.863966,-0.980452,5.994730,0.000000,28.368533,0.098223,-1.572390,3.764543
-3.764069,-0.980124,6.057133,0.000000,28.468422,0.096222,-1.562678,3.750879
-3.664183,-0.978836,6.118677,0.000000,28.568312,0.094740,-1.553153,3.714313
-3.564325,-0.976603,6.179017,0.000000,28.668201,0.093823,-1.543736,3.655619
