# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-6.303569,-0.031789,4.882947,0.000000,22.502873,0.253595,-2.054827,1.900304
-6.218084,-0.073791,4.919875,0.000000,22.598120,0.248103,-2.031144,1.940617
-6.131543,-0.113892,4.957354,0.000000,22.693500,0.242579,-2.008158,1.983716
-6.044059,-0.152110,4.995410,0.000000,22.788967,0.237015,-1.985826,2.029829
-5.955570,-0.188543,5.034145,0.000000,22.884664,0.231432,-1.964111,2.078377
-5.866262,-0.223179,5.073538,0.000000,22.980453,0.225822,-1.943011,2.129750
-5.776133,-0.256085,5.113656,0.000000,23.076400,0.220184,-1.922584,2.183964
-5.685276,-0.287286,5.154521,0.000000,23.172466,0.214498,-1.902865,2.241723
-5.593759,-0.316818,5.196174,0.000000,23.268630,0.208777,-1.883814,2.302731
-5.501596,-0.344730,5.238675,0.000000,23.364926,0.203053,-1.865370,2.366237
-5.408876,-0.371041,5.282030,0.000000,23.461308,0.197357,-1.847488,2.431527
-5.315635,-0.395783,5.326253,0.000000,23.557775,0.191726,-1.830134,2.497638
-5.221924,-0.418978,5.371332,0.000000,23.654314,0.186173,-1.813272,2.564323
-5.127777,-0.440646,5.417257,0.000000,23.750922,0.180712,-1.796884,2.631227
-5.033220,-0.460818,5.464016,0.000000,23.847607,0.175358,-1.780949,2.697987
-4.938242,-0.479540,5.511609,0.000000,23.944413,0.170126,-1.765440,2.764179
-4.842930,-0.496840,5.559979,0.000000,24.041283,0.165024,-1.750338,2.829600
-4.747281,-0.512755,5.609109,0.000000,24.138246,0.160067,-1.735614,2.893757
-4.651336,-0.527315,5.658952,0.000000,24.235289,0.155293,-1.721249,2.955509
-4.555146,-0.540547,5.709438,0.000000,24.332386,0.150721,-1.707216,3.014127
-4.458667,-0.552491,5.760531,0.000000,24.429601,0.146375,-1.693496,3.068708
-4.362026,-0.563165,5.812095,0.000000,24.526830,0.142256,-1.680090,3.119170
-4.265164,-0.572604,5.864092,0.000000,24.624150,0.138357,-1.667014,3.165516
-4.168136,-0.580829,5.916423,0.000000,24.721526,0.134673,-1.654291,3.207805
-4.070982,-0.587863,5.969003,0.000000,24.818935,0.131206,-1.641956,3.245774
-3.973649,-0.593733,6.021793,0.000000,24.916445,0.127969,-1.630042,3.278703
-3.876274,-0.598455,6.074641,0.000000,25.013934,0.124972,-1.618557,3.306043
-3.778782,-0.602048,6.127506,0.000000,25.111492,0.122247,-1.607514,3.326324
-3.681232,-0.604522,6.180251,0.000000,25.209073,0.119811,-1.596903,3.338563
-3.583656,-0.605888,6.232744,0.000000,25.306659,0.117658,-1.586686,3.342649
