# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-4.474783,-0.257966,4.890369,0.000000,22.115061,0.356836,-1.977095,1.517809
-4.398346,-0.289796,4.916000,0.000000,22.197861,0.352720,-1.943285,1.571363
-4.321105,-0.318911,4.942315,0.000000,22.280407,0.348399,-1.909480,1.631704
-4.243163,-0.345248,4.969402,0.000000,22.362678,0.343860,-1.875764,1.699294
-4.164623,-0.368741,4.997356,0.000000,22.444656,0.339101,-1.842208,1.774283
-4.085541,-0.389347,5.026288,0.000000,22.526379,0.334106,-1.808896,1.802203
-4.006026,-0.407014,5.055409,0.000000,22.607833,0.328875,-1.775907,1.835166
-3.925676,-0.421812,5.084981,0.000000,22.689534,0.323395,-1.743315,1.878209
-3.844186,-0.433858,5.115317,0.000000,22.771910,0.317654,-1.711207,1.930615
-3.761687,-0.443197,5.146557,0.000000,22.854936,0.311640,-1.679650,1.992638
-3.678292,-0.449879,5.178848,0.000000,22.938597,0.305350,-1.648723,2.064262
-3.594108,-0.453962,5.212335,0.000000,23.022881,0.298788,-1.618504,2.145264
-3.509241,-0.455507,5.247153,0.000000,23.107762,0.291951,-1.589060,2.235783
-3.423818,-0.454572,5.283428,0.000000,23.193190,0.284860,-1.560475,2.335249
-3.337919,-0.451221,5.321289,0.000000,23.279155,0.277527,-1.532822,2.443445
-3.251618,-0.445519,5.360856,0.000000,23.365644,0.269964,-1.506171,2.560128
-3.164981,-0.437531,5.402246,0.000000,23.452648,0.262180,-1.480579,2.685401
-3.078072,-0.427327,5.445570,0.000000,23.540154,0.254190,-1.456105,2.819196
-2.990947,-0.414977,5.490937,0.000000,23.628150,0.245983,-1.432709,2.962527
-2.903652,-0.400549,5.538469,0.000000,23.716629,0.237567,-1.410313,3.115747
-2.816222,-0.384115,5.588291,0.000000,23.805590,0.228982,-1.388902,3.277911
-2.728685,-0.365745,5.640512,0.000000,23.895034,0.220256,-1.368460,3.448553
-2.641078,-0.345514,5.695218,0.000000,23.984946,0.211431,-1.348973,3.626861
-2.553415,-0.323494,5.752490,0.000000,24.075333,0.202558,-1.330427,3.811426
-2.465719,-0.299760,5.812374,0.000000,24.166184,0.193674,-1.312817,4.001613
-2.378003,-0.274385,5.874903,0.000000,24.257496,0.184819,-1.296136,4.196539
-2.290270,-0.247441,5.940099,0.000000,24.349274,0.176029,-1.280379,4.395489
-2.202526,-0.219005,6.007964,0.000000,24.441510,0.167342,-1.265540,4.597602
-2.114752,-0.189145,6.078499,0.000000,24.534224,0.158790,-1.251614,4.802096
-2.026952,-0.157942,6.151672,0.000000,24.627404,0.150424,-1.238600,5.007163
-1.939134,-0.125477,6.227413,0.000000,24.721031,0.142289,-1.226494,5.211233
-1.851286,-0.091821,6.305646,0.000000,24.815106,0.134405,-1.215292,5.413669
-1.763405,-0.057053,6.386270,0.000000,24.909614,0.126802,-1.204989,5.613352
-1.675467,-0.021242,6.469190,0.000000,25.004564,0.119509,-1.195578,5.808659
-1.587456,0.015539,6.554278,0.000000,25.099951,0.112549,-1.187038,5.998397
-1.499341,0.053218,6.641405,0.000000,25.195785,0.105942,-1.179328,6.181171
-1.411089,0.091724,6.730422,0.000000,25.292071,0.099706,-1.172406,6.355451
-1.322683,0.130977,6.821151,0.000000,25.388800,0.093855,-1.166218,6.496204
-1.234086,0.170904,6.913080,0.000000,25.485978,0.088404,-1.160711,6.493388
-1.145269,0.211429,7.004178,0.000000,25.583603,0.083363,-1.155830,6.489724
-1.056201,0.252474,7.094464,0.000000,25.681674,0.078725,-1.151524,6.468827
-0.966845,0.293962,7.183732,0.000000,25.780192,0.074471,-1.147744,6.448130
-0.877194,0.335805,7.271994,0.000000,25.879127,0.070601,-1.144452,6.427632
-0.787242,0.377920,7.359261,0.000000,25.978450,0.067117,-1.141613,6.407330
-0.696996,0.420219,7.445530,0.000000,26.078117,0.064019,-1.139182,6.387227
-0.606672,0.462557,7.530619,0.000000,26.177871,0.061303,-1.137101,6.367366
-0.516303,0.504904,7.614534,0.000000,26.277670,0.058968,-1.135313,6.347748
-0.425951,0.547229,7.697260,0.000000,26.377444,0.057011,-1.133758,6.328377
-0.335683,0.589514,7.778783,0.000000,26.477125,0.055433,-1.132375,6.309258
-0.245506,0.631776,7.859143,0.000000,26.576715,0.054234,-1.131105,6.290383
-0.155422,0.674035,7.938385,0.000000,26.676218,0.053413,-1.129888,6.271742
