# x_m, y_m, vx_mps, d_m, s_m, kappa_radpm, psi_rad, ax_mps2
-4.024496,3.430676,5.524972,0.000000,22.090730,0.140313,3.333485,-2.686009
-4.122498,3.410912,5.476161,0.000000,22.190688,0.146324,3.347813,-2.599509
-4.220177,3.389721,5.428504,0.000000,22.290646,0.152371,3.362740,-2.516076
-4.317525,3.367044,5.381975,0.000000,22.390604,0.158465,3.378274,-2.434828
-4.414509,3.342826,5.336561,0.000000,22.490562,0.164624,3.394422,-2.356657
-4.511061,3.317022,5.292235,0.000000,22.590521,0.170816,3.411184,-2.279384
-4.607186,3.289564,5.249006,0.000000,22.690479,0.177096,3.428574,-2.204206
-4.702792,3.260415,5.206862,0.000000,22.790437,0.183421,3.446591,-2.129950
-4.797851,3.229517,5.165811,0.000000,22.890395,0.189821,3.465244,-2.055941
-4.892309,3.196819,5.125874,0.000000,22.990353,0.196307,3.484542,-1.983400
-4.986102,3.162277,5.087049,0.000000,23.090311,0.202834,3.504489,-1.908582
-5.079178,3.125839,5.049407,0.000000,23.190269,0.209510,3.525097,-1.833622
-5.171473,3.087459,5.012978,0.000000,23.290227,0.216258,3.546376,-1.746616
-5.262910,3.047096,4.978029,0.000000,23.390185,0.223106,3.568332,-1.651284
-5.353427,3.004703,4.944760,0.000000,23.490143,0.230054,3.590979,-1.551567
-5.442954,2.960235,4.913295,0.000000,23.590101,0.237143,3.614326,-1.425209
-5.531378,2.913669,4.884214,0.000000,23.690059,0.245120,3.638423,-1.293924
-5.618662,2.864936,4.857661,0.000000,23.790017,0.253169,3.663330,-1.139044
-5.704663,2.814022,4.834165,0.000000,23.889975,0.261910,3.689057,-0.963734
-5.789309,2.760870,4.814197,0.000000,23.989933,0.271149,3.715696,-0.779281
-5.872504,2.705429,4.797989,0.000000,24.089891,0.280395,3.743271,-0.592354
-5.954071,2.647709,4.785632,0.000000,24.189849,0.289330,3.771735,-0.387760
-6.033977,2.587623,4.777526,0.000000,24.289807,0.298440,3.801116,-0.170344
-6.112028,2.525201,4.773961,0.000000,24.389766,0.307440,3.831396,-0.050819
-6.188133,2.460404,4.772897,0.000000,24.489724,0.316708,3.862586,-0.050797
-6.262165,2.393214,4.771833,0.000000,24.589682,0.325006,3.894716,-0.050774
-6.333948,2.323689,4.770769,0.000000,24.689640,0.328486,3.927366,-0.050751
-6.403437,2.251816,4.769706,0.000000,24.789598,0.332332,3.960397,-0.050729
